# generated-by: python -m ebr normalize --spec research/baselines/specs/EXP-BASE-SIZE-small.yaml --include-incomplete
# tool: ebr 0.1.0 (research/tools/ebr)
# tool-git-sha: ab31252312efde894207d1dacdd421d54c7f9e97
# experiment: EXP-BASE-SIZE
# input: research/raw/EXP-BASE-SIZE/20260917T031201Z-e86b28.jsonl sha256=None
# input: research/raw/EXP-BASE-SIZE/size-small-20260917T033541Z.jsonl.gz sha256=d579b69af1eb5c5200a81e933dc563313708ae9ac27cacfbd39b26621d92f6f0
# do-not-edit: regenerate with the generated-by command; no number here is hand-entered
env_id,candidate,item_key,metric,family,unit,decision_grade,n,median,p90,p95,iqr,mad,min,max,mean,geomean
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f13-validation-fsa-image-codecs-small,output_bytes,size,B,True,1,9478836,9478836,9478836,0,0,9478836,9478836,9478836,9478836
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f18-validation-cjson-releases,output_bytes,size,B,True,1,329353,329353,329353,0,0,329353,329353,329353,329353
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f01-tuning-ripgrep-14-1-1-git,input_bytes,size,B,True,1,3025946,3025946,3025946,0,0,3025946,3025946,3025946,3025946
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f01-tuning-zstd-v1-5-7-git,input_bytes,size,B,True,2,8354806,8354806,8354806,0,0,8354806,8354806,8354806,8354806
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f04-tuning-sourcelike,input_bytes,size,B,True,1,7135147,7135147,7135147,0,0,7135147,7135147,7135147,7135147
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f05-tuning-gen-logs-a-small,input_bytes,size,B,True,1,12000078,12000078,12000078,0,0,12000078,12000078,12000078,12000078
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f06-tuning-census-popest-2023,input_bytes,size,B,True,1,1428893,1428893,1428893,0,0,1428893,1428893,1428893,1428893
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f06-tuning-gen-structured-a-small,input_bytes,size,B,True,2,14211346,14211346,14211346,0,0,14211346,14211346,14211346,14211346
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-gen-numeric-a-small,input_bytes,size,B,True,1,12292022,12292022,12292022,0,0,12292022,12292022,12292022,12292022
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-silesia-sao,input_bytes,size,B,True,1,7251944,7251944,7251944,0,0,7251944,7251944,7251944,7251944
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-silesia-xray,input_bytes,size,B,True,1,8474240,8474240,8474240,0,0,8474240,8474240,8474240,8474240
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f08-tuning-gen-sqlite-tpch-small,input_bytes,size,B,True,1,10383360,10383360,10383360,0,0,10383360,10383360,10383360,10383360
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f11-alpine-324-apks,input_bytes,size,B,True,1,10071278,10071278,10071278,0,0,10071278,10071278,10071278,10071278
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f12-tuning-kodak-jpeg-edge-cases-small,input_bytes,size,B,True,2,9116188,9116188,9116188,0,0,9116188,9116188,9116188,9116188
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f13-tuning-kodak-image-codecs-small,input_bytes,size,B,True,1,13997400,13997400,13997400,0,0,13997400,13997400,13997400,13997400
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f13-tuning-nasa-ntrs-pdf-small,input_bytes,size,B,True,1,15375890,15375890,15375890,0,0,15375890,15375890,15375890,15375890
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f14-apache-maven-3916-bin-tarball,input_bytes,size,B,True,1,9278065,9278065,9278065,0,0,9278065,9278065,9278065,9278065
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f14-gen-nested-archives-py,input_bytes,size,B,True,1,4476290,4476290,4476290,0,0,4476290,4476290,4476290,4476290
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,input_bytes,size,B,True,1,9896220,9896220,9896220,0,0,9896220,9896220,9896220,9896220
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f18-tuning-lz4-releases-1-9-to-1-10,input_bytes,size,B,True,2,8893080,8893080,8893080,0,0,8893080,8893080,8893080,8893080
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f01-validation-redis-7-2-16-git,input_bytes,size,B,True,1,15564620,15564620,15564620,0,0,15564620,15564620,15564620,15564620
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f02-validation-cjson-cmake-build,input_bytes,size,B,True,1,6141772,6141772,6141772,0,0,6141772,6141772,6141772,6141772
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f05-validation-rfc-texts,input_bytes,size,B,True,1,3830137,3830137,3830137,0,0,3830137,3830137,3830137,3830137
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f06-validation-osm-monaco-20250101-xml,input_bytes,size,B,True,2,9284903,9284903,9284903,0,0,9284903,9284903,9284903,9284903
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f08-validation-sakila-sqlite,input_bytes,size,B,True,1,5791744,5791744,5791744,0,0,5791744,5791744,5791744,5791744
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f12-validation-fsa-jpeg-edge-cases-small,input_bytes,size,B,True,1,7043701,7043701,7043701,0,0,7043701,7043701,7043701,7043701
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f13-validation-federal-register-pdf-small,input_bytes,size,B,True,1,15566803,15566803,15566803,0,0,15566803,15566803,15566803,15566803
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f13-validation-fsa-image-codecs-small,input_bytes,size,B,True,1,10819211,10819211,10819211,0,0,10819211,10819211,10819211,10819211
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f18-validation-cjson-releases,input_bytes,size,B,True,1,10070828,10070828,10070828,0,0,10070828,10070828,10070828,10070828
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f01-tuning-ripgrep-14-1-1-git,ratio,size,,True,1,0.1422844294,0.1422844294,0.1422844294,0,0,0.1422844294,0.1422844294,0.1422844294,0.1422844294
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f01-tuning-zstd-v1-5-7-git,ratio,size,,True,2,0.2230950665,0.2230950665,0.2230950665,0,0,0.2230950665,0.2230950665,0.2230950665,0.2230950665
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f04-tuning-sourcelike,ratio,size,,True,1,0.2360228878,0.2360228878,0.2360228878,0,0,0.2360228878,0.2360228878,0.2360228878,0.2360228878
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f05-tuning-gen-logs-a-small,ratio,size,,True,1,0.1450419739,0.1450419739,0.1450419739,0,0,0.1450419739,0.1450419739,0.1450419739,0.1450419739
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f06-tuning-census-popest-2023,ratio,size,,True,1,0.4051066105,0.4051066105,0.4051066105,0,0,0.4051066105,0.4051066105,0.4051066105,0.4051066105
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f06-tuning-gen-structured-a-small,ratio,size,,True,2,0.2061084151,0.2061084151,0.2061084151,0,0,0.2061084151,0.2061084151,0.2061084151,0.2061084151
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-gen-numeric-a-small,ratio,size,,True,1,0.6246404375,0.6246404375,0.6246404375,0,0,0.6246404375,0.6246404375,0.6246404375,0.6246404375
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-silesia-sao,ratio,size,,True,1,0.6895784082,0.6895784082,0.6895784082,0,0,0.6895784082,0.6895784082,0.6895784082,0.6895784082
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-silesia-xray,ratio,size,,True,1,0.6082430991,0.6082430991,0.6082430991,0,0,0.6082430991,0.6082430991,0.6082430991,0.6082430991
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f08-tuning-gen-sqlite-tpch-small,ratio,size,,True,1,0.2738384299,0.2738384299,0.2738384299,0,0,0.2738384299,0.2738384299,0.2738384299,0.2738384299
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f11-alpine-324-apks,ratio,size,,True,1,0.9985914399,0.9985914399,0.9985914399,0,0,0.9985914399,0.9985914399,0.9985914399,0.9985914399
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f12-tuning-kodak-jpeg-edge-cases-small,ratio,size,,True,2,0.3009228199,0.3009228199,0.3009228199,0,0,0.3009228199,0.3009228199,0.3009228199,0.3009228199
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f13-tuning-kodak-image-codecs-small,ratio,size,,True,1,0.9425143955,0.9425143955,0.9425143955,0,0,0.9425143955,0.9425143955,0.9425143955,0.9425143955
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f13-tuning-nasa-ntrs-pdf-small,ratio,size,,True,1,0.9236121616,0.9236121616,0.9236121616,0,0,0.9236121616,0.9236121616,0.9236121616,0.9236121616
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f14-apache-maven-3916-bin-tarball,ratio,size,,True,1,0.9998169877,0.9998169877,0.9998169877,0,0,0.9998169877,0.9998169877,0.9998169877,0.9998169877
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f14-gen-nested-archives-py,ratio,size,,True,1,0.824169569,0.824169569,0.824169569,0,0,0.824169569,0.824169569,0.824169569,0.824169569
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,ratio,size,,True,1,0.3225826629,0.3225826629,0.3225826629,0,0,0.3225826629,0.3225826629,0.3225826629,0.3225826629
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f18-tuning-lz4-releases-1-9-to-1-10,ratio,size,,True,2,0.03925096817,0.03925096817,0.03925096817,0,0,0.03925096817,0.03925096817,0.03925096817,0.03925096817
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f01-validation-redis-7-2-16-git,ratio,size,,True,1,0.1625153072,0.1625153072,0.1625153072,0,0,0.1625153072,0.1625153072,0.1625153072,0.1625153072
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f02-validation-cjson-cmake-build,ratio,size,,True,1,0.06799584876,0.06799584876,0.06799584876,0,0,0.06799584876,0.06799584876,0.06799584876,0.06799584876
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f05-validation-rfc-texts,ratio,size,,True,1,0.186861201,0.186861201,0.186861201,0,0,0.186861201,0.186861201,0.186861201,0.186861201
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f06-validation-osm-monaco-20250101-xml,ratio,size,,True,2,0.07556083246,0.07556083246,0.07556083246,0,0,0.07556083246,0.07556083246,0.07556083246,0.07556083246
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f08-validation-sakila-sqlite,ratio,size,,True,1,0.2242573221,0.2242573221,0.2242573221,0,0,0.2242573221,0.2242573221,0.2242573221,0.2242573221
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f12-validation-fsa-jpeg-edge-cases-small,ratio,size,,True,1,0.2825273248,0.2825273248,0.2825273248,0,0,0.2825273248,0.2825273248,0.2825273248,0.2825273248
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f13-validation-federal-register-pdf-small,ratio,size,,True,1,0.1494371709,0.1494371709,0.1494371709,0,0,0.1494371709,0.1494371709,0.1494371709,0.1494371709
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f13-validation-fsa-image-codecs-small,ratio,size,,True,1,0.876111576,0.876111576,0.876111576,0,0,0.876111576,0.876111576,0.876111576,0.876111576
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f18-validation-cjson-releases,ratio,size,,True,1,0.03270366647,0.03270366647,0.03270366647,0,0,0.03270366647,0.03270366647,0.03270366647,0.03270366647
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f01-tuning-ripgrep-14-1-1-git,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f01-tuning-zstd-v1-5-7-git,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f04-tuning-sourcelike,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f05-tuning-gen-logs-a-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f06-tuning-census-popest-2023,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f06-tuning-gen-structured-a-small,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-gen-numeric-a-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-silesia-sao,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f07-tuning-silesia-xray,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f08-tuning-gen-sqlite-tpch-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f11-alpine-324-apks,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f12-tuning-kodak-jpeg-edge-cases-small,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f13-tuning-kodak-image-codecs-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f13-tuning-nasa-ntrs-pdf-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f14-apache-maven-3916-bin-tarball,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f14-gen-nested-archives-py,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,tuning/f18-tuning-lz4-releases-1-9-to-1-10,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f01-validation-redis-7-2-16-git,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f02-validation-cjson-cmake-build,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f05-validation-rfc-texts,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f06-validation-osm-monaco-20250101-xml,roundtrip_ok,correctness,,True,2,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f08-validation-sakila-sqlite,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f12-validation-fsa-jpeg-edge-cases-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f13-validation-federal-register-pdf-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f13-validation-fsa-image-codecs-small,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-t1,validation/f18-validation-cjson-releases,roundtrip_ok,correctness,,True,1,1,1,1,0,0,1,1,1,1
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f01-tuning-ripgrep-14-1-1-git,output_bytes,size,B,True,1,430545,430545,430545,0,0,430545,430545,430545,430545
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f01-tuning-zstd-v1-5-7-git,output_bytes,size,B,True,2,1863916,1863916,1863916,0,0,1863916,1863916,1863916,1863916
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f04-tuning-sourcelike,output_bytes,size,B,True,1,1684058,1684058,1684058,0,0,1684058,1684058,1684058,1684058
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f05-tuning-gen-logs-a-small,output_bytes,size,B,True,1,1740515,1740515,1740515,0,0,1740515,1740515,1740515,1740515
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f06-tuning-census-popest-2023,output_bytes,size,B,True,1,578854,578854,578854,0,0,578854,578854,578854,578854
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f06-tuning-gen-structured-a-small,output_bytes,size,B,True,2,2929078,2929078,2929078,0,0,2929078,2929078,2929078,2929078
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f07-tuning-gen-numeric-a-small,output_bytes,size,B,True,1,7678094,7678094,7678094,0,0,7678094,7678094,7678094,7678094
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f07-tuning-silesia-sao,output_bytes,size,B,True,1,5000784,5000784,5000784,0,0,5000784,5000784,5000784,5000784
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f07-tuning-silesia-xray,output_bytes,size,B,True,1,5154398,5154398,5154398,0,0,5154398,5154398,5154398,5154398
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f08-tuning-gen-sqlite-tpch-small,output_bytes,size,B,True,1,2843363,2843363,2843363,0,0,2843363,2843363,2843363,2843363
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f11-alpine-324-apks,output_bytes,size,B,True,1,10057092,10057092,10057092,0,0,10057092,10057092,10057092,10057092
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f12-tuning-kodak-jpeg-edge-cases-small,output_bytes,size,B,True,2,2743269,2743269,2743269,0,0,2743269,2743269,2743269,2743269
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f13-tuning-kodak-image-codecs-small,output_bytes,size,B,True,1,13192751,13192751,13192751,0,0,13192751,13192751,13192751,13192751
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f13-tuning-nasa-ntrs-pdf-small,output_bytes,size,B,True,1,14201359,14201359,14201359,0,0,14201359,14201359,14201359,14201359
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f14-apache-maven-3916-bin-tarball,output_bytes,size,B,True,1,9276367,9276367,9276367,0,0,9276367,9276367,9276367,9276367
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f14-gen-nested-archives-py,output_bytes,size,B,True,1,3689222,3689222,3689222,0,0,3689222,3689222,3689222,3689222
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,output_bytes,size,B,True,1,3192349,3192349,3192349,0,0,3192349,3192349,3192349,3192349
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,tuning/f18-tuning-lz4-releases-1-9-to-1-10,output_bytes,size,B,True,2,349062,349062,349062,0,0,349062,349062,349062,349062
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,validation/f01-validation-redis-7-2-16-git,output_bytes,size,B,True,1,2529489,2529489,2529489,0,0,2529489,2529489,2529489,2529489
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,validation/f02-validation-cjson-cmake-build,output_bytes,size,B,True,1,417615,417615,417615,0,0,417615,417615,417615,417615
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,validation/f05-validation-rfc-texts,output_bytes,size,B,True,1,715704,715704,715704,0,0,715704,715704,715704,715704
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,validation/f06-validation-osm-monaco-20250101-xml,output_bytes,size,B,True,2,701575,701575,701575,0,0,701575,701575,701575,701575
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,validation/f08-validation-sakila-sqlite,output_bytes,size,B,True,1,1298841,1298841,1298841,0,0,1298841,1298841,1298841,1298841
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,validation/f12-validation-fsa-jpeg-edge-cases-small,output_bytes,size,B,True,1,1990038,1990038,1990038,0,0,1990038,1990038,1990038,1990038
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,validation/f13-validation-federal-register-pdf-small,output_bytes,size,B,True,1,2326259,2326259,2326259,0,0,2326259,2326259,2326259,2326259
8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,tarzstd-19-tN,validation/f13-validation-fsa-image-codecs-small,output_bytes,size,B,True,1,9478836,9478836,9478836,0,0,9478836,9478836,9478836,9478836
